Text,Label
جمع بندی در کل ممکن است این سوال برای شما پیش آید که آیا نسل پنجم می تواند یک انتخاب ایده آل برای کسانی باشد که علاقمند به بوده ولی قدرت پرداخت هزینه آن را ندارند ؟,0
ابعاد آن میلی متر و قطر آن نیز حدود میلی متر می باشد .,0
اگر قصد دارید که مدت زمان بیشتری به ضبط ویدیویی بپردازید می توانید از کارت های حافظه ی خارجی استفاده نمایید .,0
پردازنده خوب با سرعت مناسب .,1
این گوشی کارایی های مانند صدای یا تنظیم صدا متناسب با آهنگی که گوش می دهید دارد که پیش فرض خاموش هستند !,0
فقط کافیه که یه سرعت داشته باشین تا بتونین به جمعیت جهانی وصل بشین و با این کار تازه دنیای واستون باز میشه .,1
ابعاد این تبلت به دلیل وجود صفحه نمایش اینچی آن میلی متر و حتی بزرگ تر از اکثر تبلت های موجود در بازار می باشد .,0
سخت افزار گلکسی اس از چیپ ، پردازنده چهار هسته ای قدرتمند با فرکانس گیگاهرتز و پردازشگر گرافیکی به همراه دو گیگابایت حافظه رم بهره می برد که تفاوت سخت افزاری آن نسبت به برادر خود یعنی همین دو برابر شدن حافظه رم و مدل چیپ آن می باشد که این گوشی را به یکی از سریع ترین گوشی های موجود در بازار تبدیل کرده است .,2
صدای تولیدی توسط این گوشی همچون دیگر مدل های در حد خوبیست و با روشن کردن بهتر هم می شود !,1
امکانات کلی هارددیسک پرتابل این دستگاه به یک هارددیسک بیست گیگابایتی مجهز می باشد که امکان ذخیره ی بازی ، موسیقی و دموهای مختلف را به کاربر می دهد .,1
کیفیت ساخت این دوربین یکی از بهترین هاست .,0
من خریدمش ازهمه نظر عالیه ولی تنها مشکلی که داره سرعت بسیار پایین اونه که اگر مثلا یک جزوه یا کتاب را بخواهید اسکن کنید چند دقیقه ای وقت شما می گیرد از مزایای ان هم می توان به فتوکپی مستقیم با دکمه ی تعبیه شده در جلوی بدنه ان اشاره کرد که من انتظار ان را نداشتم .,0
طراحی و ساخت در طراحی مدل جدید خود ، تا حدودی تحول ایجاد نموده .,1
بدین ترتیب با این دوربین فقط می توانید در فرمت عکاسی نمایید .,0
در ضمن ، با انتخاب حالت ، کار کردن با آن در زیر نور آفتاب نیز به راحتی و بدون مشکل خاصی صورت می پذیرد .,1
های مختلف نقاشی ، آبرنگ و .,0
داشته باشی اصلا خوب نیست بخصوص برای ما اندرویدی ها اما اگه فقط اسم گوشی براتون مهمه توصیه میکنم بگیرید !,-1
بردمش خدمات موبایل ، میگفت مشکل از آندروید .,0
مدت زمان اسکن این دستگاه با وضوح مختلف به صورت زیر است .,0
که برای افرادی که میخوان از عکاسی عادی به سراغ عکاسی نیمه حرفه ای برن مناسبه خوش ساخته و واقعا بدنه و ظاهر زیبا و ارگونومیکی داره عکسها در روز نسبتا خوب هستن و اگر با حوصله گرفته بشه خیلی خوب از اب در میاد و در شب با وجود فلاش بسیار راضی کننده هستن,2
جمع بندی به هر حال ، به نظر می رسد تجربه تولید اولین گوشی دو سیم کارته برای این کمپانی نتایج قابل قبولی را در بر داشته است و این کمپانی می خواهد به راهی که شروع کرده ، ادامه دهد .,0
اما متاسفانه از کاربرد فناوری های جدید که خبر استفاده ی اپل از آنها به روی آیفون بود ، مانند کی برد لیزری و .,-1
این دوربین نیز همانند مدل پیشین توانایی فیلم برداری باسرعت فریم بر ثانیه در فرمت را دارد که البته می توانید کنترل کاملی را نیز بر روی پارامترهای نوردهی در هنگام فیلم برداری داشته باشید .,1
اما حالا پک های جدیدی از این کنسول بازی ارا ه شده که تفاوت های زیادی با هم دارند .,0
بلکه تفاوت در جاییست که این صفحه نمایش طیف را کاملا پوشش می دهد و باعث می گردد که دقت رنگ ها بالا برود .,0
من یک سالی هست این پرینتر رو دارم .,0
بدلیل وجود کارت گرافیک عالی تصاویر را به خوبی پردازش میکند .,2
در خصوص کیفیت نمایش و روشنایی صفحه نمایش باید بگویم خیلی عالی و بسیار بالاتر از است .,2
من یه خریدم باهاش فیلم گرفتم کارش بیسته ولی یه مشکل کوچولو داره بعد از اینکه فیلم گرفته شده رو روی کامپیوتر کپی میکنم فیلم به صورت اسلوموشن حرکت میکنه اگر کسی میتونه کمک کنه ممنون میشم,1
و از لحاظ گرافیک طی این سال امتحان خودشو پس داده و ثابت کرده که گرافیکش از هر گوشی ی بیشتر است .,0
این قلم نه از نظر ظاهری و نه از لحاظ کارایی ، شباهت زیادی به قلم های سامسونگ ندارد و بیشتر می توان آن را یک قلم کمکی نامید که در کار با گوشی به کاربر کمک می نماید اما قابلیت های فوق العاده ای ندارد .,-1
دور تا دور بدنه را یک لایه ی آلومینیومی در بر گرفته که کلید های کنترلی این گوشی را نیز در خود جای داده است .,0
فقط در شرایطی که شما کنسول از قبل کپی خور شده تهیه نمایید به دلیل این که کنسول قبلا جهت کپی خور شدن باز شده است قادر خواهید بود نوع درایو مورد نظر را انتخاب نمایید .,0
ممنونم .,0
رنگ سفیدش باز بهتر بود .,0
نسبت به انتظار طرفداران اپل ، پیشرفت قابل توجهی نسبت به نداشت .,-1
همچنین تنوع مود بسیار خوبی برای انتخاب مود های مختلف عکاسی وجود دارد تا با آن ها بتوان عکس هایی با افکت های مختلف را ثبت نمود .,2
این دستگاه رنگ محیط بازی ها را بسیار بهتر از نشان داده اما در سایه های صورت کمی دچار مشکل شده و به صورت مربع مربع نشان می دهد .,0
پرینتری چند کاره از رده ی یا سطح مبتدی .,0
من این گوشی رو با تخفیف ویژه از نمایشگاه دبی خریدم .,0
با سلام .,0
در کل من به عنوان یه عکاس آماتور کاملا از این دوربین راضیم .,2
در پایین صفحه کلید ، تاچ پد دستگاه قرار دارد .,0
بنظر من به هیچ وجه اندروید رو ارتقا ندید .,0
به هر صورت ، هرچند که یک سری ویژگی های مقاومتی را ندارد ، ولی به طور کلی ظاهر آن شبیه به آن گوشی می باشد .,0
به دلیل رزولوشن بالایی که این سنسور ارا ه می دهد ، جز یات می توانند با تفکیکی بسیار عالی ثبت شوند .,2
در غیر اینصورت تولید مدل جدید عملا کار بیهوده ای بوده است .,-1
لنز این دوربین یک لنز معادل میلی متر با توانایی زوم برابر می باشد .,0
همچنین در حالت غیر ، زمان سپری شده برای هر برگ در حدود ثانیه می باشد .,0
برابر بزرگ تر از سنسورهایی است که در دوربین های فیلم برداری معمول به کار رفته است .,0
فقط دو تا عیب داره هیچ شکافی برای قلم نداره شارژدهی خوبی هم نداره .,-1
در مورد نمایشگر هم بگوییم که دقیقا همان نمایشگری است که بر روی هم دیده بودیم و نه سایز و نه کیفیت آن ارتقا ی نداشته .,-1
تا جایی که به فوکوس خودکار مربوط می شود ، این دوربین سریع ترین فوکوس خودکار را ندارد و کمی به طول می انجامد تا بتواند یک سوژه را با وضوح بالا نمایش دهد .,0
قدرت دریافت بالای سیگنال با آنتنیکی از امکاناتی که گیرنده دیجیتال در اختیار کاربر قرار می دهد امکان گیرندگی شبکه های دیجیتال با بهترین کیفیت تنها با استفاده از آنتن رومیزی می باشد و دیگر نیازی به آنتن های قدیمی در پشت بام نیست .,1
رم هم نمیگم عالیه اما کافی هستش و در ضمن بعضی گوشی های دوهسته هم رمشون اینقدره .,1
تاکنون نقدی برای این محصول درج نشده است .,0
کافی است که آن را به سوی سوژه نشانه بروید و دکمه ی شاتر را بفشارید تا به صورت خودکار همه ی تنظیمات بر روی بهترین حالت قرار گیرد و با کیفیت ترین عکس گرفته شود .,1
طراحی حالت کربنی بدنش مخصوصا اگه رنگه مشکیشو بگیرید با آبیش که وقتی روشن میشه .,0
نام دوربین فیلم برداری جدید شرکت آمریکایی است که اختصاصا برای ورزشکاران و ماجراجویی طراحی شده است .,0
دوربین بسیار عالی در شرایط نور طبیعی کیفیت فیلم برداری هم در حد مطلوبی هست ولی احساس میکنم کمی بهتر جلوه میکرد .,1
بهتر از این نمیتونید پیدا کنید,1
مدل مدلی است که ویژه انواع ورزشهای آبی از جمله موج سواری است .,0
برای خرید این پرینتر شک نکنید .,1
من خودم حدودا شش ماهه این دوربین رو دارم حرف نداره فیلم برداریش از دوربینای بزرگ خیلی بهتره اگه میخواین دوربینی در این حد بخرین بهترین گزینه ست بدون شک,2
یعنی دقیقا همان صفحه نمایشی که در تبلت نیز استفاده شده است .,0
طبق استانداردهای نیز باتری لیتیوم یونی این دوربین توانایی پشتیبانی برای گرفتن تا شات را دارد .,0
این لنز در فاصله ی کانونی میلی متر حالت واید بسیار خوبی را ارا ه می دهد تا بتوانید در یک عکس ، میدان دید بزرگی از یک چشم انداز گسترده ی طبیعی را ثبت کنید .,2
اصولا همه ی پارامترها از جمله نوردهی ، فوکوس ، تراز سفیدی و غیره به صورت خودکار انجام می شود .,1
سیستم عاملی که واقعا کار باهاش لذت بخش است .,1
ولی اگر همچنان به نظرتان میدان دید کمی می آید ، می توانید از مود عکاسی استفاده کنید تا حتی بتوانید میدان دید و یا درجه را ثبت کنید .,0
همانطور که گفتیم ، همانند بسیاری از دوربین های هم رده ی المپوس از نوع دوربین های کامپکت سوپرزومی است که دستگیره ی نصفه و نیمه ای هم بر روی آن ها قرار می گیرد تا بتوانید دوربین را خیلی محکم تر در دست بگیرید .,0
یکی از معدود کمپانی هایی است که هیچ گونه تغییر خاصی در رابط کاربری اندروید ایجاد نکرده است .,0
اکسپریا ری بدنه باریک و بسیار شیک داره که در عین حال باید از آن محافظت بسیار کرد به دلیل این که لنز دوربین آن هیچ محافظی ندارد .,1
با وجود این سخت افزار قدرتمند و البته نسخه سیستم عامل اندروید ، می توان گفت که تقریبا همگی برنامه های موجود برای اندروید را می توان به راحتی بر روی نصب و اجرا نمود .,1
شاید این ویژگی در هنگام اسکن متن چندان به چشم نیاید ولی در هنگام اسکن عکس می توان عملکرد مناسب این اسکنر را مشاهده کرد .,1
در کانفیگ هایی با ظرفیت ها ی هارد دیسک مختلف نیز ساخته شده است و از حافظه ها ی نیز پشتیبانی می کند .,1
حتما این گوشی رو به دوستان معرفی خواهم کرد .,1
این وسیله توسط درگاه به تلویزیون شما متصل شده و به شما این امکان را می دهد که هر آنچه که بر روی گوشی خود می بینید ، به صورت بی سیم بر روی تلویزیون نیز مشاهده کنید .,0
آیفون من داشتم عالی بود بنظر من بهترین گوشی هست,2
تبلت خیلی از این تبلت بهتره هم پردازنده هسته ایش و هم صفحه ی نمایش با کیفیت تری داره .,1
سپاس,0
من گالاکسی نوت داشتم بسیاری از امکاناتش برام غیر قابل استفاده بود همچنین بزرگی اون برای گوشی مناسب نبود الان این گوشی رو خریدم در همون حد بسیار راضی کننده است و قیمت معقولی دارد,2
جمع بندی با توجه به قیمتی که دارد ، یک لپ تاپ بسیار خوب و یک خرید مقرون به صرفه محسوب می شود .,2
اما جالب است که با اینکه این صفحه نمایش نسبت به مدل قبلی بزرگ تر شده ، تراکم پیکسلی آن کاهش نیافته و کماکان می باشد تا دقت آن کماکان رتینا باقی بماند .,0
منم امروز برای اولین بار از دیجی کالا خرید کردم .,0
بازی های زیادی داره که کرک شده اند و با قیمت مناسب قابل خریداری هستند .,1
وزن این تبلت نیز ، بسیار کم است .,1
تنها برتری قیمت بازیهاشه .,1
عالی عالی عالی از همه نظر,2
ولی افزایش پرینت ها به صفحه باعث شد که بتوانیم به سرعت صفحه در دقیقه برسیم که این چیزی در حدود درصد سرعت ادعایی است .,0
شاید بگید این گوشی ها کیفیت پایین تری داشته باشند اما تنها گوشی های کره ای با گاراننی ماه رو تو ایران ال جی داره پس نشون میده کیفیت شان بالا است خود من گوشی دارم قبل این که این گوشی رو به دوستانم که و و داشتند نشون بدم همگی از گوشی من خوششون نمیومد اما بعد از این که گوشی من رو دیدند گفتنند گوشی ای واقعا با حاله لطفا حین خرید کالا فقط به مارکش توجه نکنید,0
من ماهی میشه که دارم .,0
و کسایی که وضع متوسطی داشتن با گوشی های اندرویدی بودن که تعدادشون هم بیشتر بود . . سیستم عامل انحصاری مال شرکت هست .,0
منم اولش آیفون خریدم فکر میکردم دنیاییه واسه خودش .,0
این دوربین به خوبی از پس خطای رنگی بر می آید .,1
دانلود موسیقی .,0
در آینده سعی می کنیم اطلاعات بیشتری از این محصول ارا ه دهیم .,0
قسمت پشت دوربین هم جایی است که دکمه ی دیده می شود .,0
ولی در صورت استفاده از آهنگ و موسیقی مت سفانه شارژش زود تمام میشود .,-1
برنامه نوکیا مپ روی گوشی موجود است و می توانید به راحتی از خود سایت نوکیا نقشه های مورد نیاز را دانلود کنید و به صورت آفلاین استفاده بکنید .,1
کیفیت این صفحه ی نمایش در مقایسه با ها ، چندان چشم گیر نیست اما با این قیمت ، عملکرد آن کاملا مناسب ارزیابی می گردد .,1
برتری اصلی این پنل نسبت به پنل های در کیفیت رنگ های عالی و زوایای دید بسیار بالای آن است .,2
به هر صورت همانطور که گفتیم ، به نظر می رسد که این بار با دوربین بدون آینه با لنز قابل تعویضی مواجه هستیم که برای نخستین بار می تواند کیفیت عکسی در حد بهترین دوربین های را ارایه دهد .,1
در سمت چپ تبلت نیز شیار مموری کارت قرار دارد که از کارت های حافظه با ظرفیت حداکثر گیگابایت پشتیبانی می کند .,0
فقط ای کاش زودتر بیاد ، قیمتشم زیاد با فرق نکنه . .,0
بازی و برنامه های اندروید راحت تر دانلود میشن و میشه نصب کرد ولی برای ایفون باید اکثر برنامه ها رو بخرید .,0
نرم افزار سیستم عامل موجود بر روی تبلت جدید فوجیتسو همان طور که گفتیم سیستم عامل محبوب و قدرتمند اندروید می باشد .,1
من این محصول رو توی تخفیف خریدم خیلی عالی و ظریفه .,2
دوستان کار کردن با تب خیلی راحته نسبت به تب کمی راحت تره تو دست کار باش دلنشینه و نکته مهم تو تکنولوژی جدیدشه سخت افزارش خیلی بهتر شده و نسبت به پی میشه گفت محشره نکته آزار دهندش هنگ کردنشه که به طور مداومه مثل تبه پلاس کمی گرما تو قسمت راستش زیاده تو اینترنت و سرعتش واقعا تکه بسیار سریع و بی نقص نسبت به دو مدل قبلی بدنه محکمی داره جالب اینه که نه تو پکش خبری از نرم افزار هست نه هند فری کیفیت صفحش خوبه و زاویه دیده بالایی داره کیفیتش با تب پلاس تقریبا یکیه شاید یکم رنگهاش زنده تر باشن از نظره برنامه کلا سامسونگ ضعیف کار کرده تو مدل اول پی بهتر بود در کل باید بگم نسبت به قیمتش خدماته خوبی داده کلا کیفیت این دستگاه بالاتره تا هر دو تب اینچ قبل نداشتن فلش و دوربین ضعیف دلتونو نزنه چون یکم با تبلت کار کنید میبینید دوربینه خیلی با کیفیت و داشتن فلاش واجب نیست و در کل نیازی بش احساس نمیشه این تب با انروید واقعا با ارزشه همه برنامه ها باش به راحتی انجام میشه نداشتن قدرت بیشتر مثل تب پی پلاس نگرانتون نکنه چون اصلا هیچ تاثیره منفی تو کاراش نداره دوربین جلوییش هم تا دو مدل قبلی ضعیف تر شده ولی مطمعن باشید هیچ کاری بی حکمت نیست و واقعا نیازی نداره که سامسونگ براش تعبیه ندیده .,1
حافظه ی از دو بخش اساسی تشکیل شده است حافظه این قسمت وظیفه ی ذخیره ی اطلاعات کلی مورد نیاز برای پردازنده ی گرافیکی را بر عهده دارد .,0
جمع بندی در کل ، با یک گوشی جالب ، منحصر به فرد از نظر ابعاد و البته قدرتمند از کمپانی آشنا شدیم .,2
"در تماس های تصویری کیفیت دوربین جلو به مراتب بهتر از , , , , هستش ولی احساس میکنم همرده با , میشه حساب کرد .",0
مود قابلیت های خیلی خوبی مثل اینکه چند عکس در کنار هم برای عکاسی پانوراما تهیه کنید را به شما می دهد .,1
این اهمیت به شخصیت کاربران برای من خیلی اهمیت داره که میشود از مواد به کار گرفته شده در ساخت محصولاتش ، به جمع مهندسانی که روی این محصولات کار می کنند ، به سیستم عامل واقعا حیرت انگیزش و .,1
به نظر من با این پول میشه که گوشی سونی اریکسون و یا خرید که واقعا گوشیهای کم ایرادتری محسوب میشن .,0
چه از لحاظ تراکم پیکسلی ، چه از لحاظ وضوح رنگ ها و روشنایی و چه از لحاظ کنتراست .,0
نه خیلی سنگین و نه خیلی سبک .,1
باشید اگر اتفاقی دستتون به این دکمه ها بخوره از برنامه خارج میشید ولی در حساسیت دکمه ها نقطه ای شده یعنی وقتی شما تا روی نقطه ی اصلی ضربه نزنید هیچ اتفاقی نمیفته پس این خوبه,1
نه تنها دوربین این تبلت از فوکوس ثابت استفاده می کند ، بلکه به فلاش نیز مجهز نیست به همین دلیل کیفیت عکس های گرفته شده به خصوص در فضاهای کم نور ، پایین تر از حد متوسط بوده و نویز زیادی هم دارند .,-1
باهاش کار کردم درسته که داغ میکنه ولی با این امکاناتی که روش داره باید داغ کنه اگه این طور نباشه باید بهش شک کرد .,0
از کمپانی اپل انتظار بیشتری داشتم .,0
با این حال اصلا از نظر جثه و امکانات نمی توان آن ها را مثلا با دوربین های کامپکتی چون سری کانن یا دوربین هایی چون نیکون و حتی پاورشات مقایسه کرد .,0
وجود بخش عددی مجزا به مدل و سایز صفحه نمایش لپ تاپ بستگی دارد .,0
دوستان من تا حالا با تبلت های زیادی کار کردم .,0
این لنز فوق العاده سریع است .,2
گوشی واقعا استثنایی هستش .,2
جواب این سوال مثبت است .,1
حافظه داخلی گیگابایت می باشد که با وجود پشتیبانی این گوشی از کارت حافظه می توان آنرا تا گیگابایت دیگر افزایش داد .,1
را دارد .,0
حتی صدای اسپیکرهای این نوت بوک نیز ما را تحت تاثیر خود قرار داد .,1
استفاده از قابلیت ذخیره سازی در وب مستلزم ثبت نام جداگانه نزد یک ارا ه کننده ثالث فضای ذخیره سازی می باشد .,0
هدف از نام گذاری این کنسول به نام این است که این کنسول نه تنها نیازهای مربوط به بازی را برای کاربر مرتفع می سازد ، بلکه این توانایی را دارد که به عنوان یک مرکز چند رسانه ای یا در خانه مورد استفاده قرار گیرد و به صورت درجه جامع نیازهای دیجیتال کاربر را مورد پوشش خود قرار دهد .,1
این گوشی بسیار عالی هست و من هیچ مشکل بزرگی در اون به چشم ندیدم ، شاید باید گفت که تنها مشکلاتش داغ شدن هست که میشه با یه قاب ژله ای از شدت گرمایش کاست و مشکل دیگرش نداشتن لرزش گیر در دوربینش هست .,1
به هر صورت همانطور که گفتیم ، پرینتر لیزری سیاه و سفیدی تک رنگ است که سرعت و کیفیت بسیار بالایی را در عمل چاپ ارایه می دهد .,2
در نهایت اگر جزو کسانی هستید که به دنبال یک لپ تاپ خوب و مناسب برای انجام کلیه کارهای روزانه هستید و تمایل ندارید که هزینه زیادی پرداخت کنید ، یک انتخاب بسیار خوب محسوب می شود .,2
این مرورگر بسیار روان است و با سرعت بالایی می تواند صفحات اینترنتی را نشان دهد .,2
یک آندروید بهینه شده توسط مهندسین گوگل نه شرکای تجاری گوگل .,0
در سمت راست گوشی به ترتیب ، کلید پاور و کلیدهای کم و زیاد کردن صدا قرار دارند .,0
از نظر کیفیت ساخت و استحکام نیز به ممد استفاده از محفظه ضد آب و پوشش لاستیکی یا آن واقعا درجه یک است .,1
باتری باتری موجود بر روی یک باتری میلی آمپر ساعتی لیتیوم یونی می باشد .,0
برخلاف بسیاری گوشی های هوشمند امروزی بازار که در سطح خیلی بالایی قرار دارند ، مثل محصولات شرکت و یا نوکیا اصلا گوشی باریکی نیست و قطری در حدود سانتی متر دارد .,0
اما این بار ، بسته به رنگ پشت آیپاد جدید ، یک بند در جعبه هست که با ظرافت و البته سهولت همیشگی اپل ، به پشت اون متصل میشه .,1
خصوصا اینکه کیفیت هندزفریش واقعا مثال زدنیه و بیس بالایی هم داره .,2
تنها اشکالی که فعلا وجود داره اسپیکرهای ضعیف این گوشی هست که چنگی به دل نمیزنه .,-1
با هزاران برنامه موجود و مجانی خیلی از نیازهاتون براورده میشه .,1
این رزولوشن برای چنین دوربین ارزان قیمتی خیلی خوب است .,2
شرکت مایکروسافت برای آگاهی کاربر از فعال بودن دسته ی بی سیم ، قابلیت جالبی را در کنسول تعبیه کرده است .,1
ولی واقعا از خیلی جلو زده .,1
اما با اون پلی کم کم روزی ساعت رو بازی میکردم !,0
این مدل دارای تجهیزاتی تکمیلی برای اتصال به فرمان ، داشبورد ، کلاه و بدنه خارجی انواع وسا ط نقلیه از قبیل اتومبیل ، موتورسیکلت ، دوچرخه و جت اسکی است است .,0
بدنه این گوشی در چهار رنگ آبی ، قرمز ، زرد و البته مشکی طراحی و ساخته شده که انتخاب رنگ ها نیز به بهترین و جذاب ترین شکل صورت پذیرفته است .,2
از نظر حافظه ی و هارد دیسک نیز ، در تنوع خیلی خوبی موجود می باشد .,2
سلام خیلی خوبه بخرین .,2
بعضی بچه ها همین اشتباه رو دارن که بدون توجه به اندازه و نوع سنسور به مقایسه ی دوربینها می پردازن مثلا مقایسه با اصلا کار درستی نیست چون سنسور بزرگتری داره و میتونه تا سقف مگاپیکسل جز یات تصاویر رو ثبت کنه یا به عبارتی یک دوربین مگاپیکسل واقعیه اما در نهایت تا رزولشن مگاپیکسل توانایی ثبت تصاویر رو داره اون هم به دلیل سنسور کوچیکتر البته هنگام مقایسه دوربین ها از فاصله کانونی و محدوده ی دیافراگم غافل نشید .,-1
از موارد برتری به میتواند زوم اپتیکال بالاتر نسبت به در کنون باشد ، که این امر نیکون را جلو میبرد .,1
با سلام درانتخاب برند آیفون به عنوان برند برتر شکی نیست ولی اکثر امکانات این گوشی بالقوه خواهد ماند زمانیکه ما از اینترنت پرسرعت برخوردار نیستیم یکی از امکاناتی که تاکنون فعال نشده قابلیت مکالمه رایگان آیفون به آیفون هست .,-1
در کل ، از نظر کیفیت ساخت عملکرد ال جی در مورد این گوشی رضایت بخش بوده است و از لحاظ طراحی نیز ، به نظر ما طراحی زیبا و شکیل است ، با این حال نظر در مورد زیبا بودن یا نبودن این گوشی را به شما می سپاریم .,1
سرعت چاپ یکی از مهم ترین ویژگی ها در این دستگاه ها است .,1
به علاوه صدای بیس تولید شده نیز کاملا رضایت بخش می باشد و مسلما دوست داران گوش کردن به موسیقی و تماشای فیلم از کیفیت صوتی این تبلت راضی خواهند بود .,1
این ساختار برای اینه که چون ابعاد گوشی بزرگه موقع کار با اون انگشت به صورت نا گهانی برخورد نداشته باشه و از برنامه بیاد بیرون خروجی ، ورودی همون خودمون فقط یه مشکل داره تو بعضی از سایت ها مشکل جدا شدن حروف فارسی رو داره که با اپدیت جدید سونی حل شدست,0
من تبلت رو خریدم و اینچ را هم دوستم برای پسرش خریده با توجه به قیمت و امکاناتش از تبلت راضیه,1
سلام گوشی خوب و مناسبی است اما هندزفری نداره .,1
با سنسور تصویر و لنزی قوی همراه شده است .,1
باسلام در جواب نظر قبلی دوست عزیز البته همین شرکت هایی که نام بردید و فروش هم دارند فقط بخاطر سیستم عامل شرکت گوگل آندروید هستند که جون گرفتند .,0
دسته های با کیفیت داره و خیلی راحت باهاش جور میشین .,2
آخرین مدل آن شامل خروجی و همچنین آپدیت نرم افزاری جدید نیز میشود که در مدل های اولیه وجود نداشت .,1
باریکی این تبلت در حالیست که فوجیتسو موفق شده برای این دستگاه استاندارد نظامی را نیز کسب نماید .,1
واقعا هارد خوبیه توی جیب عقب هم میشه بذاریش و خیلی هم سبکه اینی که من خریدم ساخت مالزیه ولی جنس روش اونقدرا که فکر میکردم براق نیست,1
من این نوت بوک رو خریدم از دیجی کالا واقعا نوت بوک عالی ای هست از هر نظر که فکرشو بکنید !,2
همه چی خوب,1
برای اسکن عکس نیز چندان دقت رنگی بالایی ندارد و رزولوشن پایین نیز باعث می شود که جز یات را خیلی عالی ثبت نکند ولی به هر صورت اسکنری ارزان قیمت است .,-1
در بالای این صفحه به ترتیب از راست به چپ ، دوربین دوم ، سنسور مربوط به روشنایی صفحه و سنسور مجاورت و مربوط به پیغام ها وجود دارند .,0
به نظر من گوشی خیلی عالی هستش,2
بنده چند روزیه که این گوشیرو گرفتم .,0
واحد پردازش گرافیکی این کنسول ، در فرکانس مگاهرتز کار می کند و با استفاده از فن آوری نانومتری طراحی شده است .,0
دو پورت .,0
به نظر می رسه با توجه به امکاناتش قیمتش مناسبه,1
اولین قسمت این چیپ ست به واحد پردازش گرافیکی مربوط می شود که بیش ترین قسمت از فضای این چیپ ست را اشغال کرده است .,0
من در آخر اینو بهتون بگم که قبل از اینکه بخرم خیلی تحقیق کردم و به این نتیجه رسیدم که تو این رنج قیمت بهترین انتخاب هست و حتی از سامسونگ گالاکسی هم از همه لحاظ بالاتره .,1
من الان نوت دارم و از فتوشاپش لذت میبرم و میتونم بگم بهترین فتوشاپ های دنیا روی نوت و ریخته شده و بی رقیبه نوت ها یه قلم به نام دارن که کار باهاش مثله رویا میمونه و هرکی داره واقعا یه نعمته و قدرشو بدونه و حتما باید باهاش کار کرده باشین تا اون حس رو کنین از لحاظ قیافه که میدونین ایفون رقیب نداره .,1
بنابراین طراحان ، این دوربین را با یک محافظ پلی کربناتی همراه کرده اند که ضد ضربه و ضد آب می باشد .,1
اغراق رنگ نسبت به مدل پیشین به طرز کاملا مشخصی کاهش پیدا کرده است .,1
اما اگه به این محصول تنها از دید تحسین نگاه کنیم مسیر را به اشتباه رفته ایم ، چرا که معمولا آنچنان که از سابقه اپل به خاطر داریم این شرکت نقاط ضعف محصولات خودش رو در سایه تبلیغات پر زرق و برقش پنهان می کنه .,-1
"مجهز به نمایشگر اینچی , پیکسلی نیز می باشد که کیفیتی بسیار بالا را ارا ه می دهد و یکی از با کیفیت ترین نمایشگرهای موجود بر روی دوربین های دیجیتال می باشد .",2
همچنین این دستگاه مجهز به پورت ، یک پورت مخصوص ، خروجی های و ، خروجی و همچنین شبکه بی سیم بوده که نه تنها نیاز کاربر برای گیم و بازی کردن را برطرف می کند بلکه مانند دیگر رقبای خود از جمله امکان دسترسی به اینترنت ، ذخیره و پخش فایل های چند رسانه ای مالتی مدیا را نیز برای کاربر فراهم می کند .,1
اما به ادامه ی توضیح درباره ی می پردازیم .,0
بطوریکه حتی با حداکثر زوم ، عکس شاید خیلی شفاف نباشد اما رنگها سر جای خودشان هستند و در حاشیه ها پراکندگی ندارند .,0
با این امکانات نسبت به قیمتش عالیه درسته که سخت افزار بالاتری داره ولی همین که داره توی ایران که همه جا نداریم خیلی بدرد بخوره تازه اگه بخوایم از امکان مکالمه و اون چشم پوشی کنیم,2
دو پد چسبنده ی قوس دار و دو پد مسطح نیز وجود دارد که به هر سطح صیقلی ، مانند سطح کلاه و حتی بدنه ی اتوموبیل می چسبند تا دوربین را بدین طریق به چنین سطوحی متصل کنید .,0
اما با اینکه صفحه نمایش این تبلت از آیپد جدید بزرگ تر است ، رزولوشن آن بسیار کمتر یعنی است که در مقایسه با رزولوشن آیپد ، حرفی برای گفتن ندارد .,-1
تا اینجا هنوز هیچ راهنمای انتخابی نداریم !,0
اما به نظر می رسد که این گوشی نیز جزو گوشی های موفق کمپانی ال جی قرار بگیرد .,1
من این گوشی رو امروز خریدم .,0
کیفیتش هم اصلا پایین نیست که بیشتر سایت ها نوشتن کیفیت مورد قبولی نداره که در اشتباهند .,2
سلام من یک ماهی میشه که این دوربین رو خریدم کارایی بالایی در برابر قیمتش داره کیفیت عکساش فوق العاده است سونی واقعا سنگ تموم گذاشته .,2
قدرت بلندگوی این گوشی بسیار زیاد است به همین حتی در فضاهای شلوغ به راحتی می توانید صدای زنگ خوردن گوشی خود را بشنوید .,1
تنها یک مشکل دارد که آنهم مایکروسافت گفته با آپدیت سیستم در ماه آتی این مشکل را نیز مرتفع می نماید و آن مشکل عدم امکان استفاده از است .,-1
سلام دوستان خوب هستین به نظر من دوربین واقعا جالب و خوش دستیه که هم کارای بیشتر هم با اون کیفیت یش رو دست هند کم ها دو کم هم دوربین ها دو کم اومده هم سبک هم با کیفیت بیشتر از لنزش خوشم اومده که میتونم عوضشم کنیم ابن کارایش به نظر من از همش مهمتره هم دقت مکا بیکسلیش,2
مقاومت آن در برابر جذب اثر انگشت و کثیف شدگی از استاندارد گوشی های هم رده بالاتر است .,1
